URL_ID,URL,POSITIVE SCORE_x,NEGATIVE SCORE_x,POLARITY SCORE_x,SUBJECTIVITY SCORE_x,AVG SENTENCE LENGTH_x,PERCENTAGE OF COMPLEX WORDS,FOG INDEX_x,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT_x,WORD COUNT_x,SYLLABLE PER WORD_x,PERSONAL PRONOUNS,AVG WORD LENGTH_x,POSITIVE SCORE_y,NEGATIVE SCORE_y,POLARITY SCORE_y,SUBJECTIVITY SCORE_y,AVG SENTENCE LENGTH_y,FOG INDEX_y,WORD COUNT_y,COMPLEX WORD COUNT_y,AVG WORD LENGTH_y,SYLLABLE PER WORD_y
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,,,,,,,,,,,,,,3,2,0.2,0.32916666666666666,26.0,20.02,216,111,7.226851851851852,2.1064814814814814
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,,,,,,,,,,,,,,9,1,0.8,0.3444711538461538,21.1,17.02,335,171,7.361194029850746,2.083582089552239
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,,,,,,,,,,,,,,3,1,0.5,0.37377622377622377,13.7,14.24,292,140,7.11986301369863,2.0821917808219177
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,,,,,,,,,,,,,,2,1,0.3333333333333333,0.28500000000000003,26.2,21.94,160,89,10.65,2.775
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,,,,,,,,,,,,,,3,1,0.5,0.2863636363636364,17.7,17.13,198,111,7.611111111111111,2.2323232323232323
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,,,,,,,,,,,,,,7,1,0.75,0.3006410256410256,18.5,18.77,207,104,7.555555555555555,2.21256038647343
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,,,,,,,,,,,,,,4,3,0.14285714285714285,0.2705128205128205,26.9,21.4,191,93,7.544502617801047,2.18848167539267
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,,,,,,,,,,,,,,3,2,0.2,0.33888888888888885,17.0,17.5,190,104,7.536842105263158,2.236842105263158
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,,,,,,,,,,,,,,3,2,0.2,0.35454545454545455,18.2,18.05,185,102,7.6,2.2216216216216216
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,,,,,,,,,,,,,,9,1,0.8,0.3234375,15.1,15.24,290,138,7.206896551724138,2.106896551724138
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,,,,,,,,,,,,,,3,1,0.5,0.3785714285714285,16.8,16.4,222,122,7.945945945945946,2.2387387387387387
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,,,,,,,,,,,,,,5,8,-0.23076923076923078,0.5917898193760264,19.4,16.22,373,186,7.008042895442359,2.1447721179624666
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,,,,,,,,,,,,,,10,3,0.5384615384615384,0.3702083333333333,18.2,16.22,259,123,7.239382239382239,2.1003861003861
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,,,,,,,,,,,,,,12,3,0.6,0.39455128205128204,14.6,15.53,325,176,7.581538461538462,2.28
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,,,,,,,,,,,,,,9,4,0.38461538461538464,0.3211538461538461,15.7,15.75,286,131,7.258741258741258,2.1818181818181817
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,,,,,,,,,,,,,,6,1,0.7142857142857143,0.3753623188405797,12.9,13.64,300,145,7.496666666666667,2.14
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,,,,,,,,,,,,,,4,2,0.3333333333333333,0.5111111111111111,15.4,14.79,295,140,7.650847457627119,2.1491525423728812
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,,,,,,,,,,,,,,4,1,0.6,0.2486607142857143,20.5,17.8,229,116,7.187772925764192,2.165938864628821
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,,,,,,,,,,,,,,4,2,0.3333333333333333,0.30333333333333334,28.0,19.95,227,110,7.11453744493392,2.0837004405286343
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,,,,,,,,,,,,,,5,1,0.6666666666666666,0.21,19.6,17.65,220,116,7.404545454545454,2.2045454545454546
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,,,,,,,,,,,,,,5,1,0.6666666666666666,0.259375,22.1,18.25,225,113,7.217777777777778,2.1333333333333333
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,,,,,,,,,,,,,,4,1,0.6,0.30714285714285716,18.3,17.18,223,116,7.349775784753363,2.1704035874439462
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,,,,,,,,,,,,,,3,1,0.5,0.284375,25.1,20.39,204,101,7.313725490196078,2.1813725490196076
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,,,,,,,,,,,,,,4,1,0.6,0.27666666666666667,22.6,19.09,207,108,7.357487922705314,2.2028985507246377
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,,,,,,,,,,,,,,6,2,0.5,0.36587301587301585,19.8,16.95,266,110,6.676691729323308,1.9586466165413534
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,,,,,,,,,,,,,,14,9,0.21739130434782608,0.40098639455782326,12.6,11.92,700,263,6.81,1.9442857142857144
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,,,,,,,,,,,,,,6,7,-0.07692307692307693,0.48327200577200585,16.8,14.21,458,228,6.893013100436681,2.0851528384279474
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,,,,,,,,,,,,,,13,7,0.3,0.40459349593495947,17.8,14.04,695,299,6.712230215827338,1.9827338129496404
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,,,,,,,,,,,,,,19,19,0.0,0.22701219512195128,14.9,11.37,1003,456,6.6839481555333995,1.9720837487537388
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,,,,,,,,,,,,,,8,6,0.14285714285714285,0.29275362318840575,14.6,14.87,251,121,7.422310756972111,2.139442231075697
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,,,,,,,,,,,,,,2,1,0.3333333333333333,0.2833333333333334,30.0,24.27,153,83,7.816993464052287,2.3137254901960786
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,,,,,,,,,,,,,,3,1,0.5,0.2877289377289377,18.2,17.48,203,98,7.310344827586207,2.1724137931034484
